Price,Address_x,Address_y,Bedrooms,Baths,Area
840000.0,53.3263097,-6.2780042,3.0,3.0,140.0
390000.0,53.3971578,-6.2454723,3.0,3.0,82.0
420000.0,53.3881214,-6.4206523,4.0,3.0,133.0
400000.0,53.3863889,-6.4242294,4.0,3.0,145.0
290000.0,53.2853854,-6.3823217,3.0,1.0,79.0
1100000.0,53.2749044,-6.186689058771808,4.0,3.0,155.0
445000.0,53.28772595,-6.227416137880708,2.0,2.0,75.0
295000.0,53.2878314,-6.3622774,3.0,1.0,96.0
400000.0,53.3591832,-6.2806204,3.0,1.0,106.0
2500000.0,53.3858337,-6.0651186,5.0,6.0,400.0
350000.0,53.2742191,-6.3632093,3.0,1.0,88.0
485000.0,53.2747217,-6.1927577,4.0,3.0,119.0
299950.0,54.9812653,-1.5978002,1.0,1.0,111.0
390000.0,53.409771,-6.167790025917851,3.0,3.0,117.0
345000.0,53.3490675,-6.2676845,2.0,1.0,60.0
370000.0,53.40234405,-6.287124616615822,4.0,3.0,116.0
995000.0,53.2955672,-6.167629089247312,4.0,3.0,111.0
495000.0,53.2949855,-6.2572093,3.0,1.0,80.0
835000.0,53.2944597,-6.1782542,4.0,1.0,131.0
99950.0,51.5583221,0.0625729,3.0,2.0,1.0
290000.0,53.3239071,-6.3801884844117644,3.0,1.0,111.0
450000.0,45.37635,-95.678651,3.0,2.0,112.0
500000.0,54.9812653,-1.5978002,3.0,2.0,169.0
345000.0,53.22687495,-6.126407869295875,2.0,2.0,66.0
875000.0,53.2988099,-6.2855388,4.0,4.0,172.0
625000.0,53.3073281,-6.3192687,5.0,1.0,153.0
385000.0,53.2999421,-6.3608091,3.0,2.0,101.0
365000.0,53.22687495,-6.126407869295875,2.0,2.0,84.0
395000.0,53.3118481,-6.2744692,2.0,1.0,76.0
350000.0,53.3934577,-6.1637115,3.0,1.0,76.0
495000.0,53.2768315,-6.1031626,1.0,2.0,69.0
399950.0,53.350961,-6.23531433168335,3.0,1.0,93.0
415000.0,53.3591832,-6.2806204,3.0,2.0,106.0
315000.0,46.9455428,7.4367477,1.0,1.0,47.0
1050000.0,53.29134405,-6.166133853361742,4.0,3.0,160.0
275000.0,53.3118481,-6.2744692,1.0,1.0,45.0
400000.0,53.2922794,-6.1360079,1.0,1.0,67.0
365000.0,53.2922794,-6.1360079,1.0,1.0,66.0
550000.0,53.2922794,-6.1360079,2.0,1.0,66.0
250000.0,53.3018639,-6.1788342,3.0,2.0,41.0
292000.0,53.3951824,-6.3745347,2.0,2.0,83.0
275000.0,53.2699806,-6.3727625,3.0,3.0,88.0
265000.0,53.2944354,-6.4279758,2.0,2.0,68.0
525000.0,53.3263097,-6.2780042,3.0,3.0,100.0
495000.0,53.2747217,-6.1927577,3.0,2.0,115.0
1200000.0,53.3197151,-6.2537238,4.0,2.0,135.0
225000.0,53.3523798,-6.242474071162743,1.0,1.0,47.0
250000.0,53.3404957,-6.280237,1.0,1.0,38.0
264950.0,53.35209025,-6.264920670373549,1.0,1.0,111.0
324950.0,53.3290597,-6.2902356,2.0,1.0,111.0
249950.0,53.3299263,-6.3236515,2.0,1.0,111.0
340000.0,53.3874094,-6.4106036,4.0,1.0,107.0
550000.0,53.38213205,-6.381072799999998,4.0,2.0,123.0
235000.0,-43.4782707,172.5920719074373,2.0,1.0,111.0
290000.0,53.3559153,-6.2653344,2.0,1.0,73.0
775000.0,53.2930913,-6.212117600035562,4.0,2.0,155.0
395000.0,52.4961269,-3.3505075,2.0,3.0,86.0
525000.0,-26.0808328,28.1962283,2.0,2.0,92.0
645000.0,53.2824152,-6.3281788,5.0,3.0,154.0
395000.0,-43.4782707,172.5920719074373,3.0,2.0,91.0
750000.0,53.3669473,-6.1965548,3.0,2.0,140.0
285000.0,53.3423203,-6.3488839,2.0,2.0,77.0
399950.0,53.3173299,-6.3175186,3.0,2.0,111.0
285000.0,53.3801975,-6.1751462,2.0,1.0,65.0
285000.0,53.2861439,-6.381786,3.0,1.0,111.0
320000.0,53.3729581,-6.3624744,2.0,2.0,72.0
240000.0,53.3971578,-6.2454723,2.0,1.0,56.0
250000.0,53.3394963,-6.4129912,3.0,2.0,87.0
270000.0,53.41769185,-6.383791394065022,3.0,3.0,78.0
600000.0,53.3559153,-6.2653344,4.0,2.0,148.0
345000.0,53.28424505,-6.35362959626301,3.0,1.0,80.0
625000.0,53.2838787,-6.3181903,3.0,2.0,128.0
525000.0,53.2790491,-6.2925031,4.0,1.0,111.0
700000.0,53.3167369,-6.2746674,3.0,2.0,117.0
325000.0,51.6781517,-3.1404356,2.0,1.0,62.0
425000.0,53.3757063,-6.2232636,4.0,1.0,91.0
800000.0,53.2756245,-6.1032043,3.0,2.0,124.0
285000.0,53.3522782,-6.222598960741069,1.0,1.0,46.0
295000.0,53.3254926,-6.303572169325092,2.0,2.0,74.0
230000.0,6.7053776,-1.6203458,1.0,1.0,47.0
335000.0,53.3429183,-6.2966614,2.0,2.0,89.0
250000.0,53.3515118,-6.2830446,1.0,1.0,46.0
225000.0,53.3310492,-6.3258732,2.0,1.0,111.0
375000.0,53.2742191,-6.3632093,3.0,3.0,97.0
475000.0,53.3610883,-6.2713186,2.0,1.0,83.0
650000.0,-26.0808328,28.1962283,3.0,1.0,115.0
450000.0,-26.0808328,28.1962283,3.0,2.0,91.0
255000.0,51.7094315,0.2453167,3.0,2.0,111.0
275000.0,53.395198,-6.2213822,4.0,3.0,103.0
295000.0,53.383333,-6.416667,2.0,2.0,111.0
385000.0,53.3999933,-6.258675,3.0,2.0,88.0
395000.0,53.341944,-6.226389,2.0,1.0,57.0
525000.0,53.3662121,-6.2409363,3.0,2.0,114.0
424950.0,40.4562165,-74.4432073,2.0,1.0,111.0
895000.0,53.3610883,-6.2713186,5.0,2.0,263.0
375000.0,53.362066,-6.1861871,1.0,1.0,38.0
239000.0,53.42008955,-6.3917177085990895,2.0,2.0,80.0
265000.0,53.42008955,-6.3917177085990895,3.0,2.0,85.0
225000.0,6.7053776,-1.6203458,1.0,1.0,41.0
1475000.0,53.321946350000005,-6.246832309430172,6.0,6.0,299.0
290000.0,53.3334215,-6.2914261,2.0,1.0,54.0
590000.0,53.3049519,-6.2528048,3.0,2.0,90.0
315000.0,6.7053776,-1.6203458,3.0,2.0,92.0
420000.0,53.3729581,-6.3624744,3.0,2.0,89.0
230000.0,53.3160562,-6.2990949,1.0,1.0,45.0
339950.0,53.3879471,-6.1586546,4.0,1.0,111.0
725000.0,53.2993877,-6.305695038653004,4.0,2.0,111.0
290000.0,53.4104332,-6.4404037,2.0,2.0,69.0
320000.0,52.4961269,-3.3505075,2.0,2.0,80.0
850000.0,53.2756245,-6.1032043,4.0,2.0,120.0
750000.0,53.3291947,-6.2313316,3.0,2.0,96.0
525000.0,53.3629737,-6.2549515,3.0,1.0,82.0
375000.0,53.3669515,-6.2956892,3.0,1.0,111.0
395000.0,53.3037726,-6.1868086,2.0,1.0,62.0
725000.0,53.2891457,-6.2433756,4.0,2.0,138.0
329950.0,53.2282722,-6.247730419852443,2.0,2.0,77.0
375000.0,53.3997887,-6.1452371,3.0,2.0,105.0
2450000.0,53.3291947,-6.2313316,5.0,4.0,269.0
360000.0,53.3410462,-6.3072776,2.0,2.0,85.0
425000.0,53.3018639,-6.1788342,2.0,1.0,82.0
229950.0,53.389167,-6.296944,2.0,2.0,54.0
335000.0,53.3985431,-6.4206177,3.0,3.0,114.0
199950.0,53.2878314,-6.3622774,2.0,1.0,50.0
275000.0,53.2867547,-6.3845136,3.0,1.0,82.0
495000.0,53.3572922,-6.24123455374439,3.0,1.0,86.0
475000.0,53.2326689,-6.120655269054795,3.0,1.0,93.0
595000.0,53.332784,-6.2801322,3.0,2.0,120.0
340000.0,-43.530955,172.6366455,2.0,2.0,78.0
1050000.0,53.33131735,-6.2249314,3.0,3.0,206.0
245000.0,51.7094315,0.2453167,2.0,2.0,90.0
315000.0,53.325037550000005,-6.376929263350597,4.0,2.0,116.0
495000.0,53.3572922,-6.24123455374439,3.0,1.0,86.0
685000.0,51.8483695,-8.3333967,3.0,2.0,92.0
525000.0,53.2881438,-6.3164174,3.0,2.0,104.0
895000.0,53.34012515,-6.242371230396051,3.0,3.0,151.0
950000.0,-26.0808328,28.1962283,5.0,3.0,260.0
225000.0,53.4124532,-6.210960816843228,2.0,1.0,57.0
395000.0,34.9668055,135.77067,2.0,1.0,89.0
325000.0,53.3680988,-6.2554727,1.0,2.0,78.0
340000.0,53.3875585,-6.2429699,3.0,2.0,92.0
3950000.0,53.2988099,-6.2855388,7.0,10.0,740.0
695000.0,53.2988099,-6.2855388,4.0,2.0,139.0
245000.0,25.7824746,-80.1906637,2.0,2.0,80.0
580000.0,53.34553825,-6.237786717893196,2.0,2.0,74.0
180000.0,53.3868998,-6.3775408,1.0,1.0,42.0
695000.0,53.3886787,-6.13056425,4.0,2.0,137.0
495000.0,53.42942565,-6.381511008420874,3.0,3.0,195.0
250000.0,53.4104332,-6.4404037,2.0,1.0,70.0
395000.0,35.5085531,-78.33936,2.0,2.0,81.0
320000.0,53.3306629,-6.2900965,2.0,1.0,77.0
495000.0,53.3823665,-6.2001058,3.0,1.0,115.0
365000.0,42.6161361,21.4188683,3.0,2.0,104.0
845000.0,53.2927477,-6.2293398,5.0,3.0,140.0
295000.0,53.4221634,-6.3889879,3.0,2.0,111.0
394950.0,53.2747217,-6.1927577,2.0,2.0,80.0
325000.0,53.3610883,-6.2713186,1.0,1.0,66.0
370000.0,54.9812653,-1.5978002,3.0,2.0,96.0
865000.0,53.2895088,-6.174036155714102,4.0,4.0,174.0
399950.0,53.3200353,-6.3289905,3.0,1.0,111.0
395000.0,53.3028182,-6.2066644,2.0,1.0,73.0
375000.0,54.9812653,-1.5978002,3.0,2.0,100.0
249000.0,53.27680745,-6.3903513,3.0,1.0,88.0
850000.0,53.3680988,-6.2554727,9.0,6.0,227.0
545000.0,53.32799985,-6.220962401377369,2.0,1.0,58.0
525000.0,53.2705921,-6.3284704,4.0,3.0,129.0
224950.0,53.2502194,-1.3747428,1.0,1.0,111.0
249950.0,42.3087187,-83.1464262,1.0,1.0,47.0
550000.0,53.267911,-6.218642699999999,3.0,2.0,88.0
299950.0,53.3304646,-6.3034763,3.0,1.0,111.0
535000.0,53.2672496,-6.227053716164921,3.0,2.0,117.0
300000.0,-43.530955,172.6366455,2.0,1.0,45.0
795000.0,30.51216325,-100.53841807826248,3.0,2.0,150.0
1700000.0,53.3177367,-6.2357556,5.0,3.0,225.0
415000.0,45.37635,-95.678651,1.0,1.0,58.0
795000.0,53.30197855,-6.263131550000001,4.0,3.0,159.0
285000.0,53.2705921,-6.3284704,3.0,2.0,82.0
1750000.0,48.8555764,2.2702166,4.0,1.0,196.0
395000.0,41.7697883,12.6586082,3.0,1.0,93.0
325000.0,53.3569956,-6.2511301,2.0,2.0,78.0
1150000.0,53.2756245,-6.1032043,4.0,3.0,191.0
260000.0,53.34887985,-6.369465313055168,3.0,1.0,74.0
495000.0,53.2759746,-6.1014052,1.0,2.0,76.0
795000.0,53.3265199,-6.2648571,3.0,3.0,100.0
525000.0,46.9455428,7.4367477,3.0,3.0,110.0
725000.0,53.2988099,-6.2855388,4.0,2.0,129.0
320000.0,52.4961269,-3.3505075,2.0,2.0,71.0
524950.0,53.29500899999999,-6.241091640877164,3.0,2.0,117.0
850000.0,53.2756245,-6.1032043,3.0,2.0,5.0
395000.0,53.36513255,-6.237583648420318,3.0,1.0,111.0
298000.0,53.3474743,-6.3084638,1.0,1.0,50.0
270000.0,53.27927695,-6.4082310315189535,3.0,1.0,111.0
185000.0,53.3374823,-6.3791371,1.0,1.0,51.0
245000.0,53.3935283,-6.3732979,2.0,2.0,75.0
290000.0,53.378074,-6.3286407,2.0,2.0,75.0
275000.0,53.3971578,-6.2454723,2.0,2.0,111.0
1225000.0,53.2914748,-6.1315491,10.0,10.0,280.0
475000.0,53.2630867,-6.1481649,3.0,1.0,87.0
895000.0,53.3018639,-6.1788342,3.0,2.0,112.0
950000.0,53.2988099,-6.2855388,4.0,3.0,111.0
325000.0,53.32694025,-6.379112846889772,3.0,1.0,76.0
285000.0,53.3291947,-6.2313316,1.0,1.0,34.0
445000.0,54.9812653,-1.5978002,3.0,3.0,87.0
725000.0,53.3793672,-6.1794377,5.0,2.0,136.0
385000.0,53.3610883,-6.2713186,2.0,1.0,62.0
235000.0,6.7053776,-1.6203458,1.0,1.0,49.0
275000.0,53.34733045,-6.295051072250311,1.0,1.0,50.0
485000.0,40.4562165,-74.4432073,2.0,2.0,89.0
595000.0,53.3771683,-6.3856051,3.0,3.0,96.0
525000.0,53.341944,-6.226389,2.0,2.0,80.0
725000.0,53.29653045,-6.2143718788855935,3.0,2.0,105.0
424950.0,40.4562165,-74.4432073,2.0,1.0,111.0
450000.0,53.3017532,-6.29633,2.0,2.0,75.0
210000.0,53.3410462,-6.3072776,1.0,1.0,41.0
349950.0,53.3515118,-6.2830446,2.0,1.0,111.0
195000.0,53.4104332,-6.4404037,1.0,1.0,51.0
735000.0,53.3524881,-6.256645689721826,10.0,10.0,372.0
425000.0,53.2891457,-6.2433756,2.0,2.0,67.0
450000.0,51.2916568,-0.8600879,2.0,1.0,73.0
415000.0,52.67959755,-7.066966131501799,2.0,1.0,65.0
595000.0,-43.4782707,172.5920719074373,4.0,1.0,118.0
295000.0,53.3828985,-6.1499322,3.0,1.0,74.0
1450000.0,45.4258616,-75.4310808,8.0,6.0,111.0
1450000.0,53.3018639,-6.1788342,4.0,2.0,280.0
585000.0,53.3801975,-6.1751462,4.0,2.0,122.0
650000.0,53.2705921,-6.3284704,4.0,3.0,111.0
325000.0,53.416668,-6.3841248,4.0,2.0,111.0
395000.0,53.2612843,-6.1505691,2.0,2.0,81.0
625000.0,53.3727798,-6.2049747,3.0,3.0,121.0
1000000.0,53.2988099,-6.2855388,6.0,3.0,339.0
345000.0,53.3291947,-6.2313316,1.0,1.0,40.0
285000.0,51.5141658,-0.1705861,1.0,1.0,55.0
460000.0,45.4258616,-75.4310808,3.0,1.0,100.0
260000.0,53.389167,-6.296944,2.0,2.0,76.0
385000.0,53.3893213,-6.200352,3.0,2.0,110.0
450000.0,53.3055697,-6.2368608,2.0,1.0,71.0
245000.0,53.3410462,-6.3072776,1.0,1.0,42.0
425000.0,53.4039167,-6.1580851,3.0,2.0,140.0
795000.0,51.4872347,-0.1861791,3.0,3.0,138.0
500000.0,53.2922794,-6.1360079,3.0,2.0,92.0
615000.0,53.2838787,-6.3181903,4.0,2.0,135.0
895000.0,53.25005185,-6.206174303303277,4.0,3.0,200.0
375000.0,54.9812653,-1.5978002,2.0,2.0,63.0
895000.0,53.29465935,-6.196889950000002,4.0,2.0,140.0
875000.0,53.3778648,-6.359829,4.0,3.0,149.0
375000.0,53.2988099,-6.2855388,2.0,1.0,111.0
365000.0,53.3531638,-6.2347654,2.0,1.0,68.0
225000.0,44.4096788,-95.4105611,2.0,2.0,66.0
350000.0,53.2741666,-6.4065473,3.0,2.0,3.0
425000.0,53.33923515,-6.226220893999821,2.0,1.0,73.0
425000.0,53.3893269,-6.2443959945920735,3.0,1.0,100.0
695000.0,53.3729581,-6.3624744,4.0,2.0,127.0
235000.0,55.9504009,-3.1858426,1.0,1.0,111.0
795000.0,53.3596637,-6.1994146,4.0,2.0,153.0
445000.0,53.3099564,-6.2631069,2.0,1.0,71.0
260000.0,53.389167,-6.296944,2.0,2.0,67.0
575000.0,53.2838787,-6.3181903,4.0,3.0,1636.0
349950.0,51.5279838,-0.0833863,2.0,2.0,111.0
1500000.0,48.8555764,2.2702166,3.0,3.0,200.0
295000.0,53.28126215,-6.353399877559268,3.0,1.0,111.0
1650000.0,53.3291947,-6.2313316,5.0,3.0,300.0
280000.0,53.35327404,-6.28190304,2.0,1.0,40.0
350000.0,45.37635,-95.678651,2.0,1.0,69.0
795000.0,53.2511317,-6.183697673204383,5.0,4.0,111.0
425000.0,53.2988099,-6.2855388,2.0,1.0,70.0
235000.0,53.29807105,-6.345340553428194,3.0,1.0,111.0
335000.0,48.8555764,2.2702166,1.0,1.0,50.0
375000.0,53.3680988,-6.2554727,2.0,2.0,71.0
250000.0,53.3971578,-6.2454723,2.0,2.0,65.0
295000.0,53.3483416,-6.278318910334861,1.0,1.0,60.0
350000.0,53.350961,-6.23531433168335,3.0,1.0,92.0
485000.0,53.39868835,-6.143327492080896,3.0,1.0,102.0
310000.0,34.9668055,135.77067,4.0,2.0,87.0
250000.0,53.3423203,-6.3488839,2.0,1.0,66.0
475000.0,6.7053776,-1.6203458,3.0,3.0,115.0
285000.0,53.28555415,-6.350287100000001,3.0,1.0,88.0
365000.0,53.2890582,-6.358213583168933,3.0,2.0,89.0
895000.0,-43.4782707,172.5920719074373,3.0,2.0,149.0
300000.0,53.383333,-6.416667,3.0,3.0,94.0
715000.0,53.3820128,-6.373909190098866,4.0,2.0,210.0
375000.0,53.3690478,-6.2997927,2.0,1.0,78.0
230000.0,53.3160562,-6.2990949,1.0,1.0,47.0
255000.0,53.3222056,-6.4029512,3.0,1.0,63.0
249000.0,53.2865216,-6.398593,3.0,2.0,98.0
309950.0,53.2612843,-6.1505691,2.0,1.0,64.0
249950.0,53.3267691,-6.30464095,2.0,1.0,111.0
495000.0,53.3031046,-6.368567,6.0,3.0,153.0
425000.0,53.3727798,-6.2049747,3.0,1.0,95.0
249950.0,53.3377387,-6.2900984,2.0,1.0,111.0
1580000.0,53.3291947,-6.2313316,4.0,2.0,256.0
370000.0,53.4104332,-6.4404037,3.0,3.0,102.0
415000.0,53.2891457,-6.2433756,2.0,2.0,65.0
375000.0,53.2988099,-6.2855388,2.0,2.0,70.0
430000.0,53.3398189,-6.2381879,2.0,2.0,60.0
475000.0,53.3680988,-6.2554727,3.0,3.0,88.0
825000.0,53.26530205,-6.169058245424594,4.0,3.0,160.0
400000.0,51.7094315,0.2453167,3.0,3.0,111.0
525000.0,52.67959755,-7.066966131501799,3.0,2.0,116.0
515000.0,53.29259875,-6.160050651371132,2.0,1.0,62.0
274950.0,53.42008955,-6.3917177085990895,3.0,3.0,111.0
315000.0,51.8483695,-8.3333967,1.0,1.0,46.0
269000.0,53.3215533,-6.4201654,3.0,1.0,76.0
795000.0,53.3291947,-6.2313316,4.0,2.0,112.0
375000.0,53.315207,-6.311170821997228,2.0,1.0,111.0
245000.0,45.37635,-95.678651,1.0,1.0,44.0
295000.0,40.9997133,-73.8208156,2.0,1.0,57.0
795000.0,53.3105422,-6.2073543,4.0,3.0,165.0
995000.0,53.3268527,-6.2573033,4.0,3.0,192.0
265000.0,53.351254350000005,-6.346342594222117,2.0,1.0,52.0
295000.0,6.7053776,-1.6203458,2.0,2.0,111.0
545000.0,53.3708552,-6.3969003,3.0,2.0,104.0
189950.0,53.3971578,-6.2454723,2.0,1.0,111.0
375000.0,53.3392438,-6.225478741129774,2.0,1.0,56.0
285000.0,45.37635,-95.678651,2.0,1.0,70.0
600000.0,-43.4782707,172.5920719074373,4.0,1.0,126.0
2000000.0,53.3858337,-6.0651186,3.0,3.0,164.0
189950.0,53.3394635,-6.3209233,1.0,1.0,42.0
400000.0,53.3575307,-6.2414546,3.0,3.0,96.0
449000.0,53.383333,-6.416667,4.0,3.0,111.0
700000.0,53.2925654,-6.23392615,4.0,1.0,131.0
375000.0,53.3241262,-6.3280381,3.0,1.0,74.0
390000.0,53.356061,-6.2462536,3.0,3.0,110.0
200000.0,53.3246911,-6.3914212,2.0,1.0,111.0
420000.0,53.3887175,-6.2372729,3.0,1.0,111.0
265000.0,53.3255602,-6.300137,2.0,2.0,61.0
249950.0,53.3298625,-6.3274643,3.0,1.0,111.0
395000.0,53.2988099,-6.2855388,2.0,2.0,70.0
645000.0,53.3398189,-6.2381879,2.0,2.0,78.0
399950.0,53.3268685,-6.308937371735538,5.0,1.0,111.0
295000.0,56.073947,-118.3797878,2.0,2.0,68.0
395000.0,53.3291947,-6.2313316,1.0,1.0,43.0
299950.0,53.33167035,-6.323078382613509,3.0,1.0,111.0
285000.0,53.3680988,-6.2554727,1.0,1.0,46.0
2750000.0,48.509465,-101.8851618,6.0,7.0,428.0
195000.0,53.389167,-6.296944,2.0,1.0,111.0
220000.0,53.3299263,-6.3236515,2.0,1.0,111.0
245000.0,53.3160562,-6.2990949,1.0,1.0,46.0
285000.0,-26.0808328,28.1962283,1.0,1.0,43.0
475000.0,54.9812653,-1.5978002,3.0,2.0,144.0
295000.0,53.3948616,-6.2651936,3.0,3.0,103.0
1195000.0,53.29218925,-6.2124827775783285,4.0,4.0,173.0
239000.0,53.389167,-6.296944,2.0,1.0,72.0
395000.0,53.3860244,-6.1954118,3.0,3.0,111.0
275000.0,53.3456249,-6.4012644,3.0,1.0,111.0
235000.0,53.4012302,-6.1501095,2.0,1.0,68.0
374950.0,53.3255177,-6.314675,4.0,2.0,111.0
775000.0,53.29103315,-6.180748910348211,4.0,3.0,120.0
345000.0,6.7053776,-1.6203458,3.0,2.0,110.0
850000.0,53.2988099,-6.2855388,4.0,3.0,197.0
320000.0,53.3380388,-6.2910062,2.0,2.0,60.0
650000.0,41.01129390909091,-74.0255469090909,3.0,2.0,129.0
215000.0,53.389167,-6.296944,2.0,2.0,61.0
199950.0,51.7094315,0.2453167,2.0,2.0,111.0
395000.0,53.3003133,-6.379035,4.0,3.0,152.0
650000.0,53.36747975,-6.240963000000001,3.0,2.0,100.0
245000.0,53.2715807,-6.3691806,2.0,2.0,111.0
340000.0,45.37635,-95.678651,2.0,1.0,66.0
595000.0,53.3111165,-6.2827193,3.0,2.0,97.0
575000.0,53.2705921,-6.3284704,4.0,3.0,188.0
395000.0,53.2890582,-6.358213583168933,3.0,1.0,111.0
815000.0,53.3661432,-6.1929447,3.0,2.0,122.0
315000.0,53.3350175,-6.3151521,3.0,2.0,111.0
435000.0,53.2878314,-6.3622774,4.0,3.0,130.0
330000.0,41.6526284,-83.53287481499518,1.0,1.0,43.0
240000.0,53.3410462,-6.3072776,1.0,1.0,42.0
199000.0,51.0320035,-3.0910594,3.0,1.0,79.0
549000.0,53.4086004,-6.1681197,5.0,4.0,174.0
650000.0,53.2891457,-6.2433756,4.0,3.0,117.0
295000.0,53.3624102,-6.285535249999997,3.0,1.0,80.0
500000.0,-26.0808328,28.1962283,2.0,2.0,87.0
845000.0,53.276235,-6.1073006,3.0,3.0,111.0
295000.0,53.3893213,-6.200352,3.0,1.0,82.0
695000.0,-26.0808328,28.1962283,4.0,1.0,130.0
500000.0,53.2915711,-6.14106395,2.0,1.0,82.0
995000.0,53.3086291,-6.1966518,4.0,1.0,144.0
530000.0,53.3398189,-6.2381879,3.0,2.0,91.0
299995.0,53.3316016,-6.2930167,2.0,1.0,61.0
1350000.0,-26.0808328,28.1962283,4.0,2.0,181.0
1050000.0,53.33131735,-6.2249314,3.0,3.0,206.0
225000.0,51.551824,-0.2609411,1.0,1.0,44.0
249000.0,53.3219624,-6.3942689,3.0,1.0,111.0
450000.0,53.3394635,-6.3209233,3.0,1.0,83.0
245000.0,53.3263097,-6.2780042,1.0,1.0,36.0
875000.0,53.301511,-6.3053114,4.0,3.0,222.0
450000.0,53.272049800000005,-6.332838437569574,3.0,3.0,129.0
440000.0,53.3632106,-6.287078653195042,3.0,2.0,92.0
345000.0,54.9812653,-1.5978002,3.0,2.0,90.0
325000.0,53.2759303,-6.3697305,3.0,2.0,94.0
525000.0,53.3160562,-6.2990949,3.0,1.0,85.0
395000.0,53.3887781,-6.4223908,4.0,3.0,133.0
270000.0,53.400849,-6.2953388,3.0,3.0,111.0
649000.0,52.4961269,-3.3505075,4.0,3.0,111.0
275000.0,53.2854294,-6.3905388,3.0,1.0,111.0
239950.0,53.3971578,-6.2454723,2.0,1.0,111.0
345000.0,53.4085711,-6.1767129,3.0,3.0,144.0
300000.0,41.7697883,12.6586082,3.0,1.0,85.0
280000.0,53.2705921,-6.3284704,2.0,2.0,75.0
199000.0,53.3971578,-6.2454723,2.0,2.0,111.0
649000.0,-43.4782707,172.5920719074373,4.0,2.0,135.0
594950.0,53.2888378,-6.198343,3.0,3.0,111.0
350000.0,53.35700295,-6.241822004010598,2.0,1.0,71.0
274950.0,53.3423203,-6.3488839,2.0,1.0,111.0
250000.0,53.389167,-6.296944,3.0,1.0,102.0
475000.0,53.3716262,-6.3990194,3.0,2.0,84.0
335000.0,53.3801975,-6.1751462,3.0,1.0,114.0
395000.0,35.5085531,-78.33936,2.0,1.0,81.0
395000.0,56.073947,-118.3797878,3.0,2.0,94.0
295000.0,56.073947,-118.3797878,2.0,2.0,111.0
2500000.0,53.2756245,-6.1032043,4.0,4.0,307.0
199000.0,53.3219624,-6.3942689,2.0,1.0,74.0
1499950.0,53.3265199,-6.2648571,8.0,8.0,190.0
950000.0,40.4562165,-74.4432073,3.0,3.0,135.0
179990.0,53.3219624,-6.3942689,1.0,1.0,111.0
495000.0,53.3553815,-6.2345928,3.0,2.0,118.0
435000.0,53.3291947,-6.2313316,2.0,1.0,57.0
340000.0,53.2878314,-6.3622774,3.0,1.0,111.0
335000.0,53.341944,-6.226389,2.0,1.0,65.0
250000.0,53.3610883,-6.2713186,1.0,1.0,46.0
245000.0,53.3680988,-6.2554727,1.0,1.0,55.0
300000.0,6.7053776,-1.6203458,2.0,2.0,80.0
450000.0,53.341944,-6.226389,2.0,1.0,66.0
260000.0,52.6790696,-0.0943469,1.0,1.0,41.0
265000.0,53.279568600000005,-6.401695813548385,5.0,2.0,111.0
490000.0,53.3055697,-6.2368608,2.0,1.0,111.0
345000.0,53.3034331,-6.3559287,3.0,1.0,92.0
475000.0,53.361758,-6.2808236,3.0,1.0,85.0
450000.0,53.2726063,-6.3389385,3.0,3.0,102.0
295000.0,53.3801975,-6.1751462,2.0,1.0,62.0
359950.0,53.2725756,-6.3356139,3.0,3.0,89.0
289000.0,53.2812867,-6.3577199,3.0,1.0,99.0
295000.0,53.276302,-6.141529478340351,3.0,1.0,78.0
595000.0,53.316269,-6.2454581,3.0,2.0,86.0
220000.0,53.383333,-6.416667,3.0,1.0,74.0
475000.0,53.2756245,-6.1032043,2.0,1.0,79.0
300000.0,53.3345695,-6.3245326,3.0,1.0,111.0
495000.0,53.3291947,-6.2313316,2.0,2.0,64.0
795000.0,53.321024625,-6.255273425,3.0,2.0,101.0
295000.0,48.8555764,2.2702166,1.0,1.0,49.0
295000.0,48.8555764,2.2702166,1.0,1.0,49.0
425000.0,53.2511317,-6.183697673204383,2.0,2.0,104.0
475000.0,53.326804,-6.2441586,2.0,1.0,60.0
299950.0,53.2739233,-6.3451643735706345,2.0,3.0,95.0
220000.0,53.4085711,-6.1767129,1.0,1.0,48.0
775000.0,53.3610883,-6.2713186,3.0,3.0,175.0
310000.0,53.2612843,-6.1505691,2.0,2.0,64.0
2500000.0,53.3265199,-6.2648571,3.0,3.0,200.0
250000.0,53.383333,-6.416667,2.0,2.0,78.0
875000.0,48.509465,-101.8851618,4.0,3.0,111.0
1000000.0,53.2282722,-6.247730419852443,5.0,2.0,244.0
740000.0,53.3018639,-6.1788342,4.0,1.0,104.0
285000.0,53.3468773,-6.3457632,2.0,1.0,58.0
400000.0,53.3879323,-6.2336994,3.0,1.0,85.0
375000.0,53.3651448,-6.23698752534965,3.0,1.0,77.0
395000.0,53.3018639,-6.1788342,3.0,2.0,38.0
795000.0,53.3018639,-6.1788342,3.0,2.0,120.0
375000.0,54.9812653,-1.5978002,3.0,2.0,109.0
675000.0,53.38373785,-6.368891749999997,4.0,2.0,145.0
450000.0,53.3680988,-6.2554727,3.0,2.0,98.0
400000.0,53.60096065,-113.54896585550657,2.0,1.0,69.0
299000.0,45.37635,-95.678651,2.0,1.0,58.0
550000.0,53.3729581,-6.3624744,4.0,3.0,111.0
230000.0,53.3948612,-6.1635775,2.0,2.0,65.0
